tm_date,tm_time,nc_time,pop_time,nc_flow,pop_flow
20181015,1620000000,0.11785308363496477,0.08631555019321897,0.9884207800173536,0.9999773567344235
20181015,1625000000,0.17802557518506912,0.08995852325941565,0.985416367500668,0.999993374736491
20181015,1630000000,0.11536807550829149,0.09129286875654265,0.9862779615858883,0.9999964175864514
20181015,1635000000,0.13079846988185165,0.08542237348164135,0.9875574205099452,0.9999899138771525
20181015,1640000000,0.11835417168848318,0.08710187912007294,0.9858022849689828,0.999995786664792
20181015,1645000000,0.11884518789889634,0.08582397073445666,0.9886304253931395,0.999880080649331
20181015,1650000000,0.12065970294577351,0.08624138431710837,0.9889276708730366,0.9999561953394073
20181015,1655000000,0.12128373064107881,0.08682735345850792,0.9899581580099305,0.9999768215580762
20181015,1700000000,0.12491970162351909,0.08936375603334797,0.98999562647182,0.9999669000682984
20181015,1705000000,0.11769219042063818,0.08419060623334615,0.9851491797885203,0.9999842442623459
20181015,1710000000,0.12013530945078707,0.08796541616041592,0.9867389759505202,0.9999977517656342
20181015,1725000000,0.11901959780995754,0.08642480683620733,0.9890591500124054,1.000000001162839
20181015,1730000000,0.136322516432295,0.08987455285434137,0.9903711864076248,1.000000003801187
20181015,1735000000,0.1371103180979309,0.08834415941640873,0.9903578333678705,0.9999948697823733
20181015,1740000000,0.1307105038767376,0.09325388169505641,0.9920718495717252,0.9999461600253381
20181015,1745000000,0.12512741279600004,0.07878492004735285,0.9895746817322121,0.99999999620531
20181015,1750000000,0.12657612511777802,0.08550034908308177,0.9881611276266119,0.9999930081108067
20181015,1755000000,0.12196135197911397,0.07826168838602231,0.9920963016283778,0.999988919842562
20181015,1800000000,0.13080372785339145,0.07879308691081849,0.9903690968884459,0.9999999919769176
20181015,1805000000,0.12235599968106037,0.19085199531974625,0.9889562916071994,1.0000000000388345
20181015,1810000000,0.12434287312280674,0.08722916274219264,0.9894248867404254,0.9998784132195868
20181015,1815000000,0.1300496427702648,0.07942482859279414,0.9889773880204602,0.9999975661140719
20181015,1820000000,0.1216793234221908,0.07978806438875675,0.9907321954985753,0.9999999910635982
20181015,1825000000,0.11506538649398258,0.07174651062045112,0.9904551907735578,1.0000000025947746
20181015,1830000000,0.13155390419138974,0.08988644765028152,0.9909462537391867,0.9999073722213778
20181015,1835000000,0.1174777510947874,0.08805269105805905,0.9889665624802252,0.9999999965987854
20181015,1840000000,0.12896947366973902,0.08345395518562672,0.9909520933701473,0.999980520048275
20181015,1855000000,0.1391650677364963,0.0917022792022792,0.9855985589456862,0.9999047592123468
20181015,1900000000,0.11907561537099345,0.08583141491057199,0.9898754521497994,0.9997844249008279
20181015,1905000000,0.12055667183799516,0.09881144921138767,0.9826762859205675,0.9998697648604896
20181015,1910000000,0.11357785442520357,0.08823916367386125,0.9898352962096361,0.9999888335137685
20181015,1915000000,0.11980859200232724,0.08874621869781435,0.9875787640084737,0.9999629671494583
20181015,1920000000,0.11925540247891997,0.09291802976547021,0.9905279170328917,0.9999609941759671
20181015,1925000000,0.14987841191958304,0.0846626604262228,0.991853072457477,0.9999701442828121
20181015,1930000000,0.11828814739398011,0.08393073938401575,0.9936656740107987,0.9999534985869432
20181015,1935000000,0.12108078983577332,0.08803837440356406,0.9946887260035352,0.9996422251158602
20181015,1940000000,0.12300676998825043,0.08882986907626028,0.9928079692468826,0.9999382521332187
20181015,1945000000,0.12895068610947144,0.08584384541949965,0.99371800181768,0.9999416965859176
20181015,1950000000,0.13039103767196178,0.09133177253642397,0.9935953300839897,0.9999589477122526
20181015,1955000000,0.11967014944125068,0.09466140571890376,0.9900568441921582,0.9999502749996086
20181015,2000000000,0.1228158780950182,0.0879655266333453,0.9894953942386656,1.0000000046243942
20181015,2005000000,0.11907479383881382,0.08405481179865781,0.992241280938649,0.9996600332094181
20181015,2010000000,0.1230713161958922,0.08859857396475326,0.995564930197406,0.9999890097304726
20181015,2020000000,0.13595082964988076,0.08695608792392964,0.9963994340997644,0.9999816676283448
20181015,2025000000,0.120779896166627,0.09260209253334038,0.9862013471661752,0.9999949835495424
20181015,2030000000,0.12473975425744391,0.08314983803010735,0.9942860933176839,1.0000000012179306
20181015,2035000000,0.12364204881683823,0.08602853615236815,0.9929050658325181,0.999930824889392
20181015,2040000000,0.1224036870877045,0.0848979855811452,0.9949227301853846,0.999924876564407
20181015,2045000000,0.12241594673367015,0.08402172326094048,0.99358453304341,0.9999852396862573
20181015,2050000000,0.12154583535012028,0.08742725919563865,0.9961615296163323,0.9999366077199083
20181015,2055000000,0.13789196518195573,0.08835041275263308,0.9964198417991621,0.9999999068580933
20181015,2100000000,0.1304445329515567,0.0842922600530325,0.9985027746064771,0.9999999987303605
20181015,2105000000,0.13290016573706417,0.12322181984730454,0.9843560312681467,0.9998430535389331
20181015,2110000000,0.14129377431906615,0.0865136186770428,0.9973562818640258,0.9999207407820248
20181015,2115000000,0.14673095248810783,0.08675846441940237,0.9983298571732262,0.9999999986449705
20181015,2120000000,0.12353613176032355,0.07580983113065042,0.998236939703496,0.9999851229781381
20181015,2125000000,0.1424706496934371,0.0835079229789301,0.9988654954301879,0.9999625548608012
20181015,2130000000,0.12496122303026926,0.08481521729034895,0.9828217658813205,0.9999999987082235
20181015,2135000000,0.12751615899204813,0.08462583291102993,0.9952629784300792,0.9999963902411122
20181015,2140000000,0.12946199328041785,0.08370501327777696,0.9948068163202093,0.9999945775009116
20181015,2145000000,0.1284848087322058,0.11534328657662576,0.9964216065370668,1.0
20181015,2150000000,0.12826041307315025,0.08879047861888978,0.9937746211124305,0.9998203261561929
20181015,2155000000,0.13183402090759802,0.08767755255118574,0.9943092921280671,1.0000000025069986
20181015,2200000000,0.12997278981317445,0.14386650488663055,0.9931709687798659,0.999999994561191
20181015,2205000000,0.12202287369013755,0.08905236524778612,0.9943777567171866,0.9999375282172502
20181015,2210000000,0.13567690239555327,0.0904997281213183,0.9960634399994207,0.9999999973153864
20181015,2215000000,0.1285159112199375,0.08490683287422206,0.995366369985314,1.0000000026663771
20181015,2220000000,0.2180423659960842,0.08524001879888805,0.9954565213449109,0.9999240210564471
20181015,2225000000,0.11094155147070968,0.07827709788766123,0.9943243794273152,0.9999461746201972
20181015,2230000000,0.12113769135644535,0.07930408084943073,0.9949614544969371,0.9999587536251583
20181015,2235000000,0.13341268572308385,0.07866940649544711,0.9928744081090456,0.9999654369717889
20181015,2240000000,0.11975476497113932,0.08505199944036476,0.9884858785016426,0.9999689750316236
20181015,2245000000,0.12246896700735511,0.07758912300027805,0.9963159214963572,1.0000000013746189
20181015,2250000000,0.13611879458436454,0.09540000459731364,0.9947628334461076,0.9998840911649061
20181015,2300000000,0.1302167638644069,0.08727810917235779,0.9920442543106142,0.9998981674561623
20181015,2305000000,0.1145828455271862,0.08185430509521109,0.991554326172895,0.999999990408971
20181015,2310000000,0.12707889678088996,0.08900055690103999,0.9783036058788591,0.9999940830039913
20181015,2320000000,0.12665586048851377,0.08437299432001064,0.9901217663579881,0.9999271534093802
20181015,2325000000,0.1236103467253715,0.09056362045165423,0.9917419999932972,1.000000005327164
20181015,2330000000,0.11617612471861036,0.08145348251184356,0.9884574396735645,1.0
20181015,2335000000,0.1260889027838963,0.08586700109423183,0.9912924790009237,0.9998923833474358
20181015,2345000000,0.12676435591684648,0.10698028142363827,0.9859687562922826,1.0000000028292109
20181015,2350000000,0.12739072230952797,0.08781017790970645,0.9806397709768243,1.0000000052743754
20181015,2355000000,0.12140781753393891,0.07647271531289579,0.9852100834226479,0.9999999985070968
20181016,0000000000,0.13096174630366214,0.08589803915802166,0.9872224941523615,0.9996755951874262
20181016,0005000000,0.13248359772534674,0.10084283342344519,0.9776518639737404,0.9999444376857325
20181016,0010000000,0.12637895574307453,0.07993161293598869,0.9886210409558474,1.000000001353869
20181016,0015000000,0.12611931072785412,0.08053317292877928,0.9831068812186915,0.9999789416326421
20181016,0020000000,0.12869082707981241,0.09498045594464216,0.981235400746054,1.000000002685678
20181016,0025000000,0.1344203447008196,0.09294576279849727,0.9859027237784974,0.9999955025532689
20181016,0030000000,0.13095570171810464,0.0858686807087879,0.9815127260017042,1.0000000066998191
20181016,0035000000,0.12342443874411434,0.08507166513403074,0.9840171246580557,1.0000000012848824
20181016,0040000000,0.12950538542766632,0.15605828933474128,0.9841101651597176,0.9999685773985396
20181016,0045000000,0.13968059037905017,0.08101603112604494,0.9799909199289092,0.9999999992045742
20181016,0050000000,0.12319981749810507,0.09028140614766464,0.9831182880993647,1.000000024011183
20181016,0055000000,0.13000235003373437,0.08633341672162713,0.9750004202820579,0.9999793175610732
20181016,0100000000,0.12342140894667927,0.08168087877690619,0.9775193566602915,0.9998864271898519
20181016,0115000000,0.1394826922612086,0.09175137545251877,0.9798971118860031,0.9999892790002194
20181016,0120000000,0.11974488740717433,0.08677575652585862,0.9820571315131046,0.9997234739786329
20181016,0125000000,0.13419241250784317,0.0908214008110057,0.9757822799973701,0.9999999914331265
20181016,0130000000,0.13233223242478134,0.08693608681450296,0.9758035409425883,1.0000000069489958
20181016,0135000000,0.13790033074995717,0.08300750917233447,0.9782164380199714,1.0000000026980858
20181016,0140000000,0.12424175919063415,0.09174983629913724,0.976998538410534,1.0000000039646686
20181016,0145000000,0.12982588883265253,0.07607926940452515,0.9764988626969489,1.0000000043611377
20181016,0150000000,0.13407178605237055,0.09131280902435988,0.9790723525432837,0.999857367915961
20181016,0155000000,0.13213044260695783,0.08624821223917635,0.977269747202589,0.9999999957708516
20181016,0200000000,0.1286517354899645,0.08896103541589703,0.9750554690369445,0.9998912362729095
20181016,0205000000,0.1310278285024018,0.08721494488761748,0.9765986601337345,0.9998650932692329
20181016,0210000000,0.1346862124057516,0.09334491876185404,0.9792847490239697,0.9999280541819112
20181016,0215000000,0.11624943518527549,0.07524144813619267,0.9822623966989091,0.9999891760802442
20181016,0220000000,0.11794855415732301,0.07532973147435272,0.9857471500349176,0.9999848209695249
20181016,0225000000,0.125521264666867,0.09035926037215915,0.9767579635722848,1.000000001342751
20181016,0240000000,0.12228324623095155,0.08276111779234718,0.9792213777856139,1.0
20181016,0245000000,0.11736774167110602,0.07465270663443019,0.9848928077883742,0.9999992240668927
20181016,0250000000,0.13835356230240942,0.08214468474108079,0.9710725936843241,0.9999999949875128
20181016,0255000000,0.13084100308600077,0.09067412374772622,0.9849928154264483,0.9999751048499366
20181016,0300000000,0.12776730841855474,0.08837913651898294,0.9798341445847097,0.9999316446528894
20181016,0305000000,0.12705317591236817,0.08666431894426631,0.9836708447057206,0.9999989636535641
20181016,0310000000,0.13243023892379016,0.08955718130414643,0.9837903044923004,0.9999929043793474
20181016,0315000000,0.11623273676803472,0.0780242978135359,0.9811130020558708,0.9999559042721992
20181016,0320000000,0.13383017432930194,0.0917819914401181,0.9838851221041033,0.999857691267732
20181016,0325000000,0.11887681765000836,0.07659535350158783,0.978128253618688,0.9999999985080394
20181016,0330000000,0.1124974101202923,0.08014785383850642,0.9848473801844504,0.9999155890217951
20181016,0335000000,0.12574326529949736,0.08285435516944735,0.9834465720359699,0.9999293391248416
20181016,0340000000,0.14491243340280635,0.07930293520649805,0.9850845461061537,0.999999997080677
20181016,0345000000,0.11691148711260596,0.07961183375090092,0.9855469260043399,0.9999999910438072
20181016,0350000000,0.13337421926695825,0.085797697117721,0.982773431918946,0.9998374527253824
20181016,0355000000,0.12149020187934863,0.09240702022762162,0.9835051745342266,0.9999926467353345
20181016,0405000000,0.13343581832007487,0.0951684604585868,0.9846149103502602,0.9999999972478459
20181016,0410000000,0.12430764011299018,0.08730372380832971,0.9804720902846813,0.9998971869075506
20181016,0415000000,0.11853072691256136,0.07825217313630464,0.9821388321181985,1.0000000008078536
20181016,0420000000,0.13282277517403307,0.09160880850400345,0.9865032070839725,0.9999823684817774
20181016,0425000000,0.11653148933103598,0.08183196954906675,0.9857333329274321,1.0000000014718464
20181016,0430000000,0.11748462296410167,0.07651103590893893,0.9812415710156396,0.9999971378614412
20181016,0435000000,0.12314804782027666,0.08993209809657962,0.9815478741021976,0.9998636581341381
20181016,0440000000,0.1192568361705602,0.08113326383069588,0.9751132766908064,0.9998306919186414
20181016,0445000000,0.12534267609431646,0.08474398537915331,0.9824792265737275,0.9999239622798782
20181016,0450000000,0.12037329607659948,0.07758498480751921,0.9826878064990271,0.9999999938279468
20181016,0455000000,0.1193470156868614,0.07752105413531789,0.9837409268573041,0.99992930041323
20181016,0500000000,0.11729090120683164,0.08933730435605013,0.9806649455555865,0.9999999967867679
20181016,0505000000,0.1267722565090148,0.08915303198022655,0.9807235193127037,0.9999999902428123
20181016,0510000000,0.12444838548397748,0.08608676785495298,0.9761057283102205,0.9998331828784626
20181016,0515000000,0.11926106368639784,0.08325494215433,0.9819320648177869,0.9999953560699064
20181016,0520000000,0.12828521368172469,0.08009410747598152,0.9810691447043819,0.9999771403758978
20181016,0530000000,0.11931473514666815,0.0786245197637691,0.9830133909522623,1.0000000045562976
20181016,0535000000,0.1235006795865585,0.08375741641829064,0.9757768708466295,0.9998968377914158
20181016,0540000000,0.1193145707673306,0.07928723034307436,0.9806848715946731,0.9998601559919612
20181016,0545000000,0.11743624146627588,0.07750038565437475,0.9802427160537163,0.999968770877908
20181016,0550000000,0.12192050195794518,0.07867414022922194,0.9812853509143773,0.9999999984670432
20181016,0555000000,0.11591525301725172,0.0762033872742417,0.9796866909577502,0.9999987202170517
20181016,0600000000,0.12127242756841117,0.07744798119903656,0.9862980188300721,0.9999999984859668
20181016,0605000000,0.11819455276778648,0.08696676969893244,0.980128668151267,0.9999616696198511
20181016,0610000000,0.12745057355425793,0.08874134234421159,0.9806682613300437,1.000000003184731
20181016,0615000000,0.1235443506220967,0.08778001465430772,0.9799636325794879,0.9999346967038616
20181016,0620000000,0.12617526512975547,0.09294579805845524,0.9731006611654501,0.9998890073903994
20181016,0625000000,0.12393363053628426,0.0850897324294143,0.9802478713398863,0.9997949239300618
20181016,0630000000,0.11549093331547211,0.08837143627796172,0.9676619984404145,0.9998857756518735
20181016,0635000000,0.12906059116491572,0.09094009472966227,0.9767269149751261,0.9999772561625198
20181016,0640000000,0.11908532336732755,0.08381217819363129,0.9781867722372698,1.000000013853044
20181016,0645000000,0.12131503441752733,0.08912063543487854,0.9737548807289678,0.9999593112938479
20181016,0650000000,0.1169452204864994,0.09210471450286767,0.9794177105648085,0.9999875995973582
20181016,0700000000,0.12007481229937067,0.08784907493913016,0.9784757015224311,0.9999686212674175
20181016,0705000000,0.11169443688610742,0.09365046337052035,0.9724041531257325,0.999636587411568
20181016,0710000000,0.12344519413536677,0.08538880799143352,0.9774032238222369,0.9999518912369126
20181016,0715000000,0.13142089648728128,0.08979177077508681,0.9755812060890245,0.9999528211072156
20181016,0720000000,0.1265778716579632,0.08634825637113967,0.9786730603043879,0.9999665710239342
20181016,0725000000,0.1222011011343362,0.11833180702055232,0.9782131822692185,0.9999981772057979
20181016,0730000000,0.13198867397219974,0.08837611237773038,0.9809843643898066,0.999989627155507
20181016,0735000000,0.12061632752423639,0.08051351080434752,0.9779967250567612,0.999923676816002
20181016,0740000000,0.1327722125563687,0.20351579893019597,0.9801941729916936,0.999842401980673
20181016,0745000000,0.12109192332360492,0.0873856572777329,0.9785741156772247,0.9999886109069719
20181016,0750000000,0.1252574308587519,0.0880432259175772,0.9796514054697907,0.9999525364637861
20181016,0755000000,0.12697780634120412,0.09314928444295453,0.9797143671322273,0.9995025359489678
20181016,0800000000,0.13148303946071932,0.08718523371347377,0.9767608965662619,0.9999566212339919
20181016,0805000000,0.13244992972925876,0.08799184783638092,0.9761239431853295,0.9997880730755542
20181016,0810000000,0.1263491279542644,0.08671656504722315,0.974682392564852,0.9999971111180203
20181016,0815000000,0.12136343815481267,0.08686843740232077,0.9752278276846525,0.9996678202475243
20181016,0830000000,0.13154456369575362,0.08479127032556803,0.9794614319341947,0.9997992354461651
20181016,0835000000,0.1255359398121297,0.1123102190374494,0.9663712150951358,0.9993883427150781
20181016,0840000000,0.12620644402593972,0.08493127338111105,0.9768733733506761,0.9998484119223684
20181016,0845000000,0.1348940362761546,0.08966161248456839,0.9792292873492038,0.9998680848873208
20181016,0850000000,0.12370924296935334,0.10065927028197932,0.9770648389120362,0.9998871290841852
20181016,0855000000,0.12292638087419029,0.0900352363032129,0.9781770506193088,0.9999525803802315
20181016,0900000000,0.1205247905461024,0.08471371814966416,0.9814379524022782,0.9995210632792016
20181016,0905000000,0.12647850213293588,0.0939446968563751,0.9744955679829975,0.9998683654573892
20181016,0910000000,0.12632880141508945,0.08684663312840282,0.9685203468220185,0.9992973368728375
20181016,0915000000,0.12380091830795652,0.08670034274874433,0.9803500847692309,0.9999934359318551
20181016,0920000000,0.13479579964358826,0.0841654516266808,0.9699211075129969,0.998489312198686
20181016,0925000000,0.11981077375759316,0.08599534340155665,0.9791868369738297,0.999906494607905
20181016,0930000000,0.1253199300286461,0.08845599815444197,0.9783505822181009,0.9999243539230919
20181016,0935000000,0.1276260190014194,0.09330672191979233,0.979426416301188,0.9999087388747325
20181016,0940000000,0.12349461550128925,0.08769550592874796,0.9797481065700289,0.9998196201958082
20181016,0945000000,0.12634594133864355,0.09045102942119336,0.9680501270829688,0.9999641106513929
20181016,0955000000,0.1377330113457968,0.10151522786561801,0.9815246067468052,0.9999291630117703
20181016,1000000000,0.1302746527318682,0.09707219766258703,0.9783979804271845,0.9997988253255689
20181016,1005000000,0.13017974404822324,0.09141999359730149,0.984767895673746,0.9995340591990607
20181016,1010000000,0.12706934178376542,0.09321706951452882,0.9747841784979516,0.9996084144137974
20181016,1015000000,0.12067514279146258,0.08588707538328234,0.9783945241756811,0.9999068814829344
20181016,1020000000,0.12697711064421627,0.07488977007072471,0.9771114752877703,0.9998949527720196
20181016,1025000000,0.11909542292523517,0.08358759485439586,0.9823659519447089,0.9998899443238376
20181016,1030000000,0.1274074074074074,0.08980403684107388,0.9792371651956777,0.9999293186386564
20181016,1035000000,0.13050616812149815,0.15134089158219746,0.9805725531616487,0.9999512473364586
20181016,1040000000,0.1426922234049214,0.09727592198359526,0.980664434011961,0.9997692894400161
20181016,1045000000,0.12974649370923222,0.08441242277445499,0.981769842531064,0.9999999971935979
20181016,1050000000,0.117944726989732,0.08692798216600814,0.9810735426709152,0.9998612503880034
20181016,1055000000,0.11586008042540029,0.08800026513868225,0.9794464394390651,0.9999437429576848
20181016,1100000000,0.12956185177461416,0.09010918789233122,0.9839316347768798,0.9999916427948466
20181016,1105000000,0.11779057007809143,0.08570525545734446,0.9806676974649334,0.999944264223995
20181016,1110000000,0.12918891343774566,0.0894324735988846,0.982661049527157,0.999995623341258
20181016,1115000000,0.12481624510513034,0.09134444550664043,0.9834789228206758,0.9998876051813939
20181016,1125000000,0.1262273603656585,0.0908991089307914,0.9841279782653115,0.9998002237265696
20181016,1130000000,0.12219671748470179,0.08605903636555638,0.9847261795079616,0.9998977085003325
20181016,1135000000,0.11746990124578906,0.08288609001132535,0.9860460470368866,0.9999413937095311
20181016,1140000000,0.11622805417982626,0.09316442862457057,0.9851022935755037,0.99993241262707
20181016,1145000000,0.13178751714549644,0.08754047270250348,0.9845596411277281,1.000000002669845
20181016,1150000000,0.11791221618585383,0.09000430054678381,0.9754746997332604,0.9999912417024254
20181016,1155000000,0.11710902686718819,0.08848515855737564,0.9780691916043182,0.9999312974728468
20181016,1200000000,0.1344528318063312,0.09226119725802115,0.9863440367625511,0.9999364338615341
20181016,1205000000,0.12415852849151418,0.08743339338200436,0.9696855010001058,0.9999853009711865
20181016,1210000000,0.12024344676525747,0.10732487723869379,0.9825763131727641,0.9996456010816149
20181016,1215000000,0.11844232461714294,0.08561266640039146,0.9826495995436298,0.9999909651207847
20181016,1220000000,0.12333371815593011,0.08927307011467714,0.9830505548264541,0.9999330505476306
20181016,1225000000,0.11811641050994112,0.08685605422663124,0.9841061421642332,0.999984747668015
20181016,1230000000,0.1143577504217062,0.08549510103003984,0.9845100086978424,0.999922530136711
20181016,1235000000,0.12305142819966965,0.0854480133874518,0.9821667946401216,0.9999022650824568
20181016,1240000000,0.12015035231351975,0.08725864901512745,0.984655581626474,0.9999999966507398
20181016,1255000000,0.11511482437338699,0.08655439394602162,0.9866266848577551,0.9998931045977729
20181016,1300000000,0.12031466996711544,0.09554511372876355,0.9826659091371129,0.9999145573872035
20181016,1305000000,0.12154055792602855,0.07968659005873106,0.9898715710497125,0.999985753125312
20181016,1310000000,0.12099768534457644,0.08692405069995815,0.9713287772183588,0.9998413245961626
20181016,1315000000,0.12440819610675785,0.08602620486609551,0.9843278061830532,0.9999504597019748
20181016,1320000000,0.12126316996505997,0.21512741646093866,0.9862789160716784,0.999875538529623
20181016,1325000000,0.12221696529709589,0.09413189734206812,0.9850376564472646,0.9999599096707801
20181016,1330000000,0.1375551726016947,0.0891718660599951,0.9733571465245057,0.999751799173831
20181016,1335000000,0.11828862250080116,0.15583341028050413,0.9855515976940922,0.9999012572205955
20181016,1340000000,0.12056724368999178,0.08377058989093905,0.9860199965060624,0.9999295707351609
20181016,1345000000,0.12331554994971791,0.09280880874056145,0.968417997207851,0.9999818573230318
20181016,1350000000,0.11093391043782254,0.0822107541201931,0.9861825590612824,0.9998006399013974
20181016,1355000000,0.11684748830947375,0.08840331308901257,0.9730929653864099,0.99986835508967
20181016,1400000000,0.11521945974242793,0.08855321752848255,0.9856583507359009,0.999931189999884
20181016,1405000000,0.11783458443763788,0.12037382361809842,0.978621600089661,0.9996883541477726
20181016,1410000000,0.1215384253281687,0.0961742791047988,0.9885062960327503,0.9999231332590782
20181016,1420000000,0.10176270399265926,0.06470387316918103,0.9313633202366022,0.9888086224604478
20181016,1425000000,0.12289211114928586,0.08408767415281274,0.988113643872821,0.999889948880662
20181016,1430000000,0.11886915961519348,0.09115164351590052,0.9877819743845515,0.9998428381484615
20181016,1435000000,0.11534932119230387,0.08866509852519494,0.9874237436257256,0.9999767182632557
20181016,1440000000,0.12541560149542655,0.08570072259246672,0.9888250036564677,0.9999278858950434
20181016,1445000000,0.11736497395763489,0.08503596582040156,0.9873641010455535,0.999953159395042
20181016,1450000000,0.1301640284384581,0.09198753060369229,0.9916017059082877,1.0000000024422693
20181016,1455000000,0.1178994269428886,0.08353134087182407,0.9874675229157422,0.9999796883295673
20181016,1500000000,0.1173895623785138,0.09117916184804231,0.9876640895836567,0.999757919647335
20181016,1505000000,0.11150755426975392,0.0835852534255022,0.9831864266505036,0.9997012746222885
20181016,1510000000,0.12119110518170284,0.08722230163394022,0.9862888454797757,0.999920175462883
20181016,1515000000,0.106867343578854,0.09213744766922245,0.9841185967226126,0.9997420538881229
20181016,1520000000,0.12105635302636623,0.08473995825701751,0.9862036579991378,0.9998885876317882
20181016,1525000000,0.11852298234760299,0.08525603196365757,0.9884670099180333,0.9998349458067125
20181016,1530000000,0.1242225328528533,0.08995810150537792,0.9899710130684605,0.9998630395971974
20181016,1535000000,0.13267914850781146,0.08460395387018299,0.9900376089493254,0.9998547161762099
20181016,1550000000,0.11601212278591734,0.0911532363874918,0.9860971216381389,0.9999880037470521
20181016,1555000000,0.11751307371397168,0.09178905091576484,0.9882685908447969,0.9998576378294477
20181016,1600000000,0.11703642026212341,0.08442871668414689,0.987847560912367,0.9998708885828596
20181016,1605000000,0.11332487142725611,0.08521479211332816,0.9876537369471776,0.9999788634582909
20181016,1610000000,0.11850400334929809,0.08577538509110681,0.986567846648958,0.9999036147474815
20181016,1615000000,0.11369574150389189,0.08908294284859113,0.9799579542376519,0.9999432018627938
20181016,1620000000,0.132574968449289,0.08621048843771899,0.9866111343008543,1.0000000010868675
20181016,1625000000,0.12861941600221544,0.09277141798747703,0.9878074544257994,0.9999890536447673
20181016,1630000000,0.12205175411680474,0.08871671610241724,0.9885607902824792,0.9998786721469639
20181016,1635000000,0.12396779540087056,0.09639624857348818,0.9867848575402982,1.00000000607851
20181016,1640000000,0.11134118232943832,0.08743379764399063,0.9713376589527932,0.9999396488934028
20181016,1645000000,0.12037041934898024,0.09143934224469753,0.9879812432583798,0.9999882918072938
20181016,1650000000,0.12289769420192523,0.08890799194089993,0.9882467352334737,0.9999438560791131
20181016,1655000000,0.13529045623879377,0.08631655224310439,0.990510592260718,0.9999620539062093
20181016,1700000000,0.11992156285485973,0.08561495002172968,0.9856304276669534,0.9999200593710112
20181016,1715000000,0.1279546923480789,0.08552425828242603,0.990501423486967,0.9999033681464669
20181016,1720000000,0.12779833127798332,0.08883185755498524,0.9879412224230077,0.9999909414241286
